product,rating,text
10006894,5.0,всего 2 очков
10006894,3.0,Вот зажрались то
10006894,5.0,"Ну а так мой частный дом идеальный аксессуар для данного телевизора)))Вечерком на досуге пельмешки под кинчик, который в 7 раз превышает качество Full-HD, летят в организм с великой радостью. Рекомендую приобрести всем у кого хватает денежные средства, а если у кого нет таких средств берите эпотеку "
10006894,5.0,"В принципе товар оправдывает цену, мультики заходят на ура!!! "
10006894,5.0,"Минус в том, что мне батрачить на него половину жизни, а то и всю жизнь. "
10006894,5.0,Отличный телек. Берем на всю раду !!!
10006894,5.0,"Я взял телевизор в сою РАДУ. Теперь законопроекты можем принимать не отрываясь от экранов футбола. Так рад,  надо Меркель и Керри посоветовать купить такой.Пусть там играю в Call jf Dytti в Сирии. "
10006894,5.0,Не знаю как пропустить через гос.закупки. Минимальная сумма должна быть десять миллионов.
10006894,4.0,"Приятно низкая цена для такого шедевра нашего времени, купил и не распаковываю, решил оставить внукам, надеюсь они лет через 300 смогут продать его на аукционе и неплохо на этом поднять кеш"
10006894,4.0,цена
10006894,4.0,габариты
10006894,1.0,Я пользовался 1 минуту а потом он сломался и гарантии не было и 6м. в мусорку но я миллионер купил ещё один
10006894,1.0,Хороший
10006894,1.0,Дорогой
10006894,5.0,"Заказал через интернет самовываом. Приехал после сделки продажи квартиры с чемоданом денег. Пересчитывали 40 минут!!! Уважаемые МВидео! Купите своим кассирам нормальные машинки для счета денег. 
В итоге, у меня на руках осталось еще целых 510 рублей, потому что скидка за самовывоз и еще 10 000 бонусов, на которые купил еще комнатную антенну, т.к. оказалось, что у этого чудо-аппарата нет антенны.
Телевизор работает уже неделю без нареканий. Посмотрел ""Бриллиатовую руку"" и ""Ленин в октябре"" в супер качестве! Открыл для себя новые грани этих шедевров. Всем рекомендую!!!!"
10006894,5.0,Даже помехи выглядят на этом экране благородно. И даже самое грязное порно здесь смотрится как искусство!  
10006894,5.0,Так и не смог подключить VHS видеомагнитофон. У кого получилось - напишите как 
10006894,3.0,"Ребята, не могу настроить Skype, помогите. Если настрою, то рекомендую всем. Привезли разработчиков Samsung и Microsoft.... Сидят в подвале, переглядываются, мямлют про какую то поддержку. Придется еще и поддержку привозить из-за бугра. "
10006894,3.0,HD картинка это не сомненно плюс.
10006894,3.0,не могу настроить skype
10006894,5.0,"Купил себе на дачу, удачно вписался в интерьер ванной. Жена довольна."
10006894,5.0,"Яркая картинка, очень хорошо на нем выглядит логотип Газпрома, удобно наблюдать за играми футбольного клуба ""ЗЕНИТ"""
10006894,5.0,"Недостаточно дорогой, хотелось бы цену подороже, чтобы не каждый мог себе позволить"
10006894,1.0,Поставил в центальный офис сбербанка.........работа встала. Сотрудники залипают на входе часа на два!
10006894,1.0,Зомбо-ящик!
10006894,5.0,"Купил в ипотеку, на первоначальный взнос продал левую  почку и тёщу. Всем доволен.
Рекомендую"
10006894,5.0,"все отзывы читайте выше, они гениальны, посмеялась от души!!!???"
10006894,5.0,главный плюс-его не украдут! просто не смогут унести!
10006894,5.0,цена??
10006894,1.0,"Поставил себе на стадион вместо добитого фаером экрана. Фанаты продолжают кидаться фаерами, теперь уже в этот экран. Не понимаю, чего им надо, может 3D повыразительнее"
10006894,4.0,"купил случайно, Нагиев сблатовал. Говорит, стоит переплатить , в отличие от обычного телека. Ты ж, говорит, персона медийная, тебе положено. Теперь смотрю про динозавров и пугаюсь, дети тоже. Но ничего, дело привычки. Работаем!"
10006894,4.0,мне нравится на себя смотреть в такой экран
10006894,4.0,"мои передачи только утром и вечером, в обед скучновато дома одному"
10006894,1.0,"Все купили этот чудо телик, а я когда увидил,что сборка в России в растоенных чувствах вышел из магазина и по дороге купил себе Panamera чтобы уталить свою печаль."
10006894,5.0,"Делал в квартире ремонт. Стены выравнивал там, потолки. Устал и последнюю стенку не закончил. Так бы и стояла кривая...... но увидел рекламу этого чудесного телевизора. Короче идеально вошёл в стену, кривизна что надо. Рекомендую всем у кого ""минский проект"". Да наверное напишу в гнусмас чтобы ещё в обратную сторону выгнули, а то сосед приходил, оценил, но у него стена выпуклая ему такой не нужен."
10006894,5.0,Гнутый
10006894,5.0,Можно было и больше
10006894,5.0,Жена подарила. Люблю её...
10006894,5.0,"Отличная картинка, в гостинную вписался отлично."
10006894,5.0,"Пришлось разбирать стену, чтобы поставить в комнате. Нет возможности повешать на стену, не предусмотрели клепление кронштейна. Потребляет много электричества, счета за электроэнергию заметно выросли."
10006894,5.0,Очень понравился. Друг подарил на день рождения.
10006894,5.0,тонкий
10006894,5.0,тонкий
10006894,5.0,"Купил, хотел поставить в подголовник Lada vesta - не влез, причем даже в авто.
Пришлось на кухне поставить."
10006894,5.0,Понты
10006894,5.0,Не поместился в Lada vesta 
10006894,5.0,"Пошел как то в Магнит, на предпоследние деньги купил полботона и кефир.... иду а на улице грустно как то - осень. Старики да старушки ходят угрюмые и не жизнерадостные((((  Позвонили на Нокию 3110 из садика просили заплатить долги питания 4 - го ребенка, а я им отвечаю, конечно чуть позже..... и вот с этими чувствами и с жизненными теперь уже сверхзадачами стою на против витрины, а в витрине ОН - телевизор.... вот так и решил его купить на последнии деньги, наличкой. и пусть весь мир подождет "
10006894,5.0,дорогой
10006894,5.0,дорогой
10006894,5.0,"Чтобы сбер одобрил, пришлось всю Коммунарку в поручителей подписаться заставить "
10006894,5.0,"закрывает бетон на стене, никак с ЗП не отложу, обои поклеить"
10006894,5.0,"Управление голосом - оказывается чудо-техника отлично распознает все оттенки богатого русского языка! Так в ответ на возглас удивления и восхищения -  ""Ё....твою мать!!!"", вырвавшийся в момент ознакомления с ценником в торговом зале, буржуинская машина радостно замигала всеми цветами радуги."
10006894,5.0,Управление 
10006894,5.0,В однушке смотрится очень хорошо.
10006894,5.0,"Не уместился на крышу багажника Гранты, пришлось заказывать доставку."
10006894,5.0,Дочка попросила купить. Она у меня умница!
10006894,5.0,"Большой. Вогнутый, как мой желудок, после его покупки."
10006894,5.0,"Нельзя повесить на стену, придется повесится самому"
10006894,5.0,"Повесил в комнату к мисс Потс. Общаюсь с ней по скайпу из киберкостюма, когда навожу порядок в Сирии."
10006894,5.0,"хватает места, чтобы спать под ним после литра вискаря"
10006894,5.0,не прорабатан момент с питанием от термоядерного синтеза
10006894,5.0,"Ну что сказать?! Все лучшее было сказано в отзывах. От себя добавлю, что лучше надевать 2 пара 3D очков сразу. Да немного неудобно. Но ощущение, что получаешь как минимум 30D+ Пересмотрел ""Пиксели""- шедевр заиграл другими красками. Рекомендую!!!!!!!!!!!!!!!!!!!!!!"
10006894,5.0,"пульт д/у, цветной, работает от обычной розетки, довольно неплохой баланс белого цвета, естественный черный"
10006894,5.0,"изогнутый экран(но это видимо производственный брак, у всех так) под углом 37,5 % немного тускнеет в углах, перегревает комнату."
10006894,5.0,"На мой взгляд, цветной экран - главное достоинство телевизора стоимость., при этом я опасался, что даже такая цена слишком мала для цветного, но всё оказалось лучше, чем я думал. Стильные очки в коробке, я их теперь буду носить летом вместо солнцезащитных, чтобы усилить эффект присутствия 3D в реальном мире. Если бы была возможность повесить его на стену, взял был ещё один повесил бы перед унитазом над стиралкой, чтобы не скучать пока делами занимаюсь."
10006894,5.0,"Большой, красивый, экран цветной, нету помех при просмотре тв передач через аналоговую антенну."
10006894,5.0,"Не варит кофе, не готовит завтрак, не помогает убираться в доме, в общем делает вид что он абсолютно неподвижен и не умеет ничего делать, это либо брак либо экземпляр слишком эгоистичный попался - неизвестно."
10006894,5.0,"Говорят, когда он только поступил в продажу, за ним выстроилась очередь похлеще чем в декабре 14-ого.
Но сейчас М-видео народ не балует - продает одну штуку в руки, жаль("
10006894,5.0,+
10006894,5.0,-
10006894,5.0,"в целом ничего так аппарат, но подставка некрасивая."
10006894,5.0,ловит бесплатные цифровые каналы.
10006894,5.0,"так быстро раскупают, что нигде нет в наличии. гарантия всего 1 год."
10006894,5.0,"Пришел я в М-видео покупать этот телевизор, ну могу себе позволить.
А я работаю в сбере, там по мелочи копаюсь.
Вижу это чудо. А у меня как раз завалялось в кармане 6 лямов без 10 рублей мелочью.
Я им, короче, высыпаю.. А они говорят, что считать не будут. ""Как это? - я спрашиваю - Деньги, есть деньги.""
В итоге не продали они мне его.
Прошу руководство М-видео принять меры."
10006894,5.0,Это лучший телевизор как увидел не дорогу цену в 6 лямов сразу продал квартиру и купил его совершенно не думая ни о чем.
10006894,5.0,Он Аппупительный
10006894,5.0,"Продал двушку в москве, теперь смотрю его на улице сплю с ним в обнимку."
10006894,5.0,"Телевизор красивый и современный, но боюсь что тут никаких денег не хватит... Что ж, в следующий раз... :("
10006894,5.0,Можно положить на бок и жить под ним
10006894,5.0,Влетит в копеечку :( Не могу себе позволить :(
10006894,5.0,"Друзья сказали ""Надо брать!""
Ну брать, так брать. Короче взяли мы его в магазине и охранник сразу подошел. Испортил все настроение, буу."
10006894,5.0,"Долго искал недорогой телевизор в гараж, чтобы видосики с ютуба смотреть, ну и в танки поиграть. Нормалаьный  аппарат, всем советую."
10006894,5.0,Небольшая цена 
10006894,5.0,Не делает попкорн и колу не охлаждает
10006894,5.0,Супер телевизор за такие деньги лучше не найти.
10006894,5.0,"Отличный телевизор, крутая картинка"
10006894,5.0,Нет
10006894,5.0,"Когда первый раз увидел телевизор в магазине сразу понял, что этой мой вариант. В моей комнате на Нагорной он прекрасно вместился, дед и бабуля были в восторге, теперь вместе смотрим. Когда будут деньги снять квартиру, то обязательно перевезу сие замечательное творение моей любимой компании Самсунг в нее. Всем кто снимает комнату рекомендую."
10006894,5.0,"Огромный экран, качественная картинка, изогнутый, идеально подошел к моей новой комнате"
10006894,5.0,Нет их
10006894,5.0,Просыпаемся в пустой квартире и облизываясь смотрим передачу Джейми Оливера вместо завтрака.Телевизор на вкус не очень в остальном минусов нет
10006894,5.0,Есть
10006894,5.0,Нет
10006894,5.0,"Очень радует что у нас есть возможность прийти в магазин и вот так просто купить этот телевизор. Установить его в гостинной , сесть всей семьей на диван и посмотреть новости по первому каналу про загнивающий запад! Можно даже полноценно поселовать Екатерину Андрееву или просто приобнять! А вообще читая комменты очень радует что у людей еще осталось чувство юмора и бадет очень страшно , когда его не станет)"
10006894,5.0,"Цветной, доступная цена, сделан в России."
10006894,5.0,Не обнаружил!
10006894,4.0,"Если у вас среднестатистическая зар.  плата ,то можно купить спокойно .  Твердая четверочка "
10006894,4.0,"Телевизор достаточно большой , теплая цветовая гамма ,Для игры на PS4 Pro - подходит , пятый ведьмак в 120 кадров идет хорошо . "
10006894,4.0,"Но все же , для моей стены он не очень большой . Углы обзора такие себе ,цветовой охват не SRGB, вернее не полный SRGB . Главный минус это то ,что прислось нанимать бригаду чтобы дотащить до дома и переделывать окна , так как через двери его в любом случае не до тащить "
10006894,5.0,"отличный второй телевизор на кухню или в спальню,если  любите ужастики то пойдёт и в туалет"
10006894,5.0,"цветной,есть пульт ду!размер  диагонали"
10006894,5.0,"изогнутый экран ,аккуратнее при перевозке!"
10006894,5.0,"купил 242 тв для стадиона,и домой 3шт.Кайфую когда смотрю и цена приемлимая,может позволить каждый.Плохо что зеленых корпусов нету"
10006894,5.0,хорошее качество
10006894,5.0,не влезает в вертолет
10006894,5.0,"Очень жаль, что в мою юрту еще не подведено электричество, поэтому пользуемся генератором  из-за дороговизны бензина не более 2-х часов  в день (а что можно успеть посмотреть по телевизору за два часа? Только ""Дом-2"" (у нас он называется ""Юрта-4/17"") , и то, только когда жена на работе (пасёт баранов), а сын спит), Но всё-равно покупкой очень довольны, сейчас перевожу инструкцию на киргизский для своей тёщи и обучаю телевизор азбуке глухонемых для тестя. Ну а сын сам перестанет задавать вопросы через год.  Постараюсь отправить жену на соседнее пастбище (по-нашему -- джайлоо) -- это 73 км от сюда и буду сам смотреть свой телевизор. "
10006894,5.0,Изогнутый экран и кривые ножки (точно по контуру моей юрты)
10006894,5.0,"Не понимает команд на киргизском языке (тёща не говорит по-русски) и не реагирует на жесты глухонемых (тесть глухонемой), отвечает вопросом на вопрос моему пятилетнему сыну (наверное, программисты что-то с программой напутали) и самый главный минус -- два пульта управления (не могу один распоряжаться переключением программ -- всегда найдётся кто-то, кто воспользуется вторым пультом). "
10006894,5.0,"телевизор классный поставила в ванную сижу смотрю, думаю купить на кухню и подарить друзьям а потом уж купить в туалет"
10006894,5.0,Цена супер
10006894,5.0,дешевый
10006894,5.0,"Действительно цветной!!! Очень порадовала цена, вот 6 000 000 было бы слишком! Долго думал что взять - квартиру или телевизор, взял телевизор - не жалею!"
10006894,5.0,Цветной
10006894,5.0,Нет
10006894,1.0,МЫ Ссережей больше никогда ничего не купим у вас и думаю мы скоро покинем этот мир слишком дорогой телик
10006894,1.0,Дорого Богато момеди завидуют
10006894,1.0,Через три дня упал и разбился
10006894,5.0,"Телек классный, теперь вот ремонт лучше б еще сделать в подьезде, а то уже запах достал, а так нормально - сижу караулю, чтоб не украли бомжи. На работу не хожу. Жду вечерних передач. Еще б розетки в подьезде делали, а то через удлинители соседи спотыкаются, падают, матерятся. А у нас же все таки дети...."
10006894,5.0,"удачное вложение лишних денег! Увеличилось общение с соседями, дружба пошла домами."
10006894,5.0,"когда купил и доставили его к дому, то понял, что не смогу его занести в квартиру - не пролазит. Теперь всем подьездом в тамбуре смотрим его."
10006894,5.0,"довольны все народы средиземья .  изображение видно даже из шира. установил на башне саурона вместо всевидящего ока. воистину, кто владеет этим предметом -владеет средиземьем.
приобрел по рекомендации абрамовича. ромке респект."
10006894,5.0,сияет ярче всего моего золота
10006894,5.0,пришлось продать все золото
10006894,1.0,китайская дешевка
10006894,1.0,Нет
10006894,1.0,"Экран расплывчатый, включается пол часа, на кнопки пульта не отвечает, дрожит при включении как будто в него бес вселился, потребляет много электроэнергии, в итоге использую его как тарелку под курочку, ням ням люблю курочку, иногда беру его вместо лодки, можно использоваться как плот и плавать бобры вроди не прокусывают..."
10006894,5.0,"Повелся на промокод 500 руб от М.Видео и не пожалел, теперь любая следующая покупка обойдется на 500 рублей дешевле. Всем советую, очень выгодно!"
10006894,5.0,"Большой, цветной, современный, можно использовать вместо обогревателя"
10006894,5.0,Слишком быстро нагревается комната
10006894,5.0,"  Судя по отзывам, только мы, купили этот телевизор. Пришлось купить соседнюю квартиру, это лишь 1/3 от стоимости телевизора.  Гостей теперь не приглашаем, т.к пытаются остаться на ночевку. А так покупкой довольны."
10006894,5.0,Купили соседнюю квартиру и установили телевизор.
10006894,5.0,Площадь уборки квартиры увеличилась.
10006894,5.0,"Пользуюсь уже пол года, всем доволен. Я интромейкер, зарабатываю много и могу позволить такое приятное и в тоже время дешевое удовольствие."
10006894,5.0,Очень большое разрешение и хорошее качество картинки.
10006894,5.0,Очень дешево. 
10006894,5.0,"Мы с семьей давно хотели переехать из съемной однушки в новую квартиру. Долго копили средства на первоначальный взнос для ипотеки. Но каждый день меня не отпускала мысль, что для полного счастья чего-то не хватает. Ипотеку нам одобрили, но уже в отделении банка я предложил жене повременить с квартирой, а пока обойтись покупкой хорошего телевизора, ибо хочется смотреть матчи в качестве. Жена засопротивлялась, скандал, вечером я ее побил и продал сутенерам на неплохую сумму. Детей передал в хорошие руки в семью в Абу-Даби (и тоже за нескромную сумму). В общем дела пошли в гору и я собрав нужную сумму отправился в М-Видео за долгожданным телевизором. Теперь сижу перед теликом, пью пивко и понимаю, какое полезное приобретение я сделал. Теперь планирую прикупить хороший звук..."
10006894,5.0,Хороший телевизор за свои деньги
10006894,5.0,Цена
10006894,5.0,Очень бы хотел посмотреть как покупатель выкладывает за него 6 000 000 наличкой на кассе и ему так сдачу 10 р дают в ладошку...
10006894,5.0,Пытаюсь продать его на авито за 100 тыс. ни кто не берет.
10006894,5.0,греет душу
10006894,5.0,"пришлось продать квартиру, теперь некуда его подключить. За такие деньги могли бы и генератор подарить"
10006894,4.0,"Как увидел цену сразу загорелся взять его, реально недорого для такого аппарата, но почитал характеристики и остыл.. Будьте внимательны при покупке! Не предусмотрено крепление на стену. В моей трех комнатной самая большая комната 14 метров (это не длина-это площадь). Ставить короче некуда. Электричества тратит много 866 ватт! Дети все время включают телек и не смотрят его, бабушка сказала не потянем плату за электроэнергию, а её не переспорить в этом вопросе. Но если электричество по дешевеет (вдруг), выкину мебель и обязательно куплю с первой получки!"
10006894,4.0,Большой
10006894,4.0,"Не предусмотрено крепление на стену, много тратит электричества!"
10006894,5.0,"Телевизор действительно цветной, за такие деньги это просто подарок. Удобный пульт. Почему то кривой экран, наверное выгнулся из-за нагрева, попробую поставить рядом с форточкой. В комплекте солнечные очки, попробую летом на море, а пока езжу в них на машине, спасают от бликов фар."
10006894,5.0,Цветной изображение
10006894,5.0,Кривые задние ножки
10006894,5.0,"взял кредит на этот телик. теперь вожу соседей смотреть сериалы за деньги, к 2078г должен отбить затраты."
10006894,5.0,хороший стартап для молодежи
10006894,5.0,кнопка вкл на пульте не на удобном месте
10006894,1.0,"Хотел прикупить квартиру на Тенерифе за 5 500 000 р, 130м, ок моря и сдавать ее в аренду русским за 100 к в месяц, заключил договор.
Решил присмотреть телек к новой квартире, зашел на мвидео и наткнулся на вот это чудо инжинерии...
Пришлось расторгнуть договор.
Так, как с горя нажрался, не смог сделать заказ в первый день виртуального знакомства с этим телеком, по-этому только на следущий день, снова зашел на мвидео, но тут я увидел LG 105UC9V за 6 499 990, который дороже на ЦЕЛЫХ 500 тыщ! 
Неужели я такой лох брать дешевое говно за 5 999 990, конечно-же я взял LG! Доволен как слон! Не покупайде эту дешевую квартиру, берите LG!!!, от на первом месте самых дорогих телеков мвидео."
10006894,1.0,дешевый
10006894,1.0,дешевый
10006894,5.0,"Все хорошо, но нет gps, не смог  использовать как навигатор на яхте, хотя консультант сказал он там есть. Для меня лично это огромный минус, пришлось отдать детям под приставку, не тащить же его обратно."
10006894,5.0,Очень большой. Эксклюзив. Хорошая картинка.
10006894,5.0,"Нет встроенного GPS, использовать как навигатор на яхте не получилось."
10006894,5.0,"Смотрим одновременно всей семьёй, каждый своё кино в своём углу в формате HD. От излучения телевизора обзавелись шоколадным загаром. За отопление, и прочие коммунальные услуги больше не платим (после покупки живём под мостом). Порекомендовал сие чудо знакомому охраннику, пусть себе в офис поставят, чтоб изображение сразу со всех камер наблюдения смотреть."
10006894,5.0,"Приемлемая цены (есть и дороже), работает вместо батареи отопления."
10006894,5.0,"На Гранту не влез, пришлось звонить тестю, чтоб на Приоре подъехал, вдвоём привезли."
10006894,1.0,За такие деньги мог бы быть и побольше. Все когда включают думаю как бы его не помять.
10006894,5.0,"Взяла себе этот телик с пособия по безработице.
Показывает ничего так, правда маловат экран, но для прикроватной тумбочки сойдет.
Когда на работу устроюсь, буду с собой в командировки брать, в карман, я думаю, влезет.
Из плюсов: дешевый, как раз хватило пособия.
Пожалуй, возьму таких еще с полдюжины, а то вдруг потеряю, будет про запас."
10006894,5.0,"Дешевый, компактный (для однушки -- самое то), работает от 2-х пальчиковых батареек"
10006894,5.0,"Экран маловат, хотелось бы чуть больше."
10006894,5.0,"Увидел этот телевизор и сразу понял, что это то что мне нужно, в коробку из под него легко поместиться вся моя семья, а если купить на бонусы стиральную машину то, получится неплохая гостевая. Если его использовать как фундамент то будет отличный пол с подогревом и подсветкой, если как крышу то классное освещение и дизайнерский потолок. Проблему с питанием решил зацепами к высоковольтке."
10006894,5.0,"хорошо отапливает и освещает, "
10006894,5.0,коробка из под него не держит 30 градусные морозы
10006894,5.0,"Телевизор стоит своих денег. Когда отдал за него все накопления, прошел тремор правой руки, стало легче в области поджелудочной, прошел кашель. Покупал чтобы смотреть телепередачу о здоровье, а теперь уже не нуждаюсь. 
Во время воскресных Вестей по России, ставлю чайный гриб напротив экрана. Всем советую."
10006894,1.0,"Данный телевизор слишком дешевый! Самсунг мог бы и подороже придумать телевизор. Во-первых, цвет телевизора - не трендовый. Вы че не вкурсе чтоли??? Звезда в шоке! Во-вторых: на телевизоре должны быть брилианты. 
В-третьих, где раб??? Личный раб с опахалом должен прикладываться как подарок за покупку к данному телевизору! Его нет. Ужас!
В общем не гламурный дешевый телевизор! Он даже моей собачке Фи-Фи не понравился. Телевизор рассчитан на массмаркет, и ничего - то дельного Самсунг придумать не может, вот, и телефоны у них взрываются даже. Ну наверное люди довольны, раз покупают, зато я рада - кризиса у нас никакого нет, и цена соответствует покупательской способности в РФ, каждый второй может себе купить данный телевизор. "
10006894,1.0,Цветной
10006894,1.0,Нет брильянтов
10006894,1.0,"очень дорого











"
10006894,1.0,большой
10006894,1.0,очень очень дорогой !!!
10006894,5.0,"1) Посмотрел первым делом кино ""для взрослых"". Впечатлило так, что стою сейчас и пишу с телефона в очереди в Дежурную часть ОМВД по району Котельники с заявой. Кажется, меня изнасиловали...

2)... рассказал историю оперу. И у него висок зачесался!"
10006894,5.0,Я_в_доме_хозяин (пульт прячу)
10006894,5.0,Теперь соседи и знакомые при виде меня почему-то  чешут себе указательным пальцем висок ... К чему бы это?
10006894,5.0,"Брал до ареста...
Поскольку я человек деловой, времени ездить по магазинам у меня нет, решил приобрести товар дистанционно. 

Это прикол такой? - жму ""Добавить в Корзину"", а вылетает сообщение ""Извините, Корзины размером 120х230 см. не существует!""

Пришлось приехать в магазин, удивился, что в инструкции по эксплуатации на первой странице указано ""Уважаемый Дмитрий! Спасибо, что выбрали наш магазин и этот уникальный телевизор!""  Не, ну это явно ко мне же обращение! Приятно.... Откуда у того же Медведэ столько свободных средств? Он до сих пор с шестым АйФоном ходит, бедолага..

В общем, один раз живем. Жиранул, взял, не думая.  Не жалею. Тараканов не люблю. Да и соседей не жалую..
п.с. Скоро ролик с моим неотвратимым освобождением из СИЗО смотреть всем моим уездом будем!"
10006894,5.0,Вымерли последние тараканы в моем небольшом городе. Излучение плазмы мощностью свыше 700 Vrt и соседей загубит скоро!
10006894,5.0,В моем городе больше не хотят жить мои люди. Они не могут больше работать на меня без перерывов на отдых!
10006894,3.0,"Проверяющие из Москвы нашли недостачу. 
Бухгалтерия, зараза, точная наука!  
Сдаем кровь всей бригадой.. Надо еще 17000 литров! )

..А мосты финны круто строят! Видели?"
10006894,3.0,Смотрим с парнями документашки по Дискавери про то как умеют быстро и надолго строить качественные мосты на Западе... Прикольно
10006894,3.0,К 2018 году не успеваем закончить проект Моста Через Керченский Пролив. Не хватает... Блин!
10006894,5.0,"У моего деда был ""Горизонт"", спец.заказ! Из Кремля. Как-то он его намутил в свое время, будучи комсомольцем-добровольцем библиотеку там каталогизировал, ну и... вынес под плащом. 
Продолжаю семейную традицию - большой, роскошный.  Премиум класс! Кнопочки, оплетка пульта, каркас - пластик не скрипит, ножки подставки от MOMO! USB-разъем и масло не жрет !!!"
10006894,5.0,"Бесплатно по гарантии (1 год!!!) поменял уже лампы ДХО, помпу и вентилятор печки. Год прошел, у ОД тепреь дорого, буду обслуживать у армян"
10006894,5.0,"дорогое КАСКО. Блин, на форумах писали, что практически не похищаемый (рамы окон демонтировать надо, чтобы из квартиры вытащить), а на год с страховкой моей жизни и здоровья по кругу почти сотка набегает... Накладно.  Жду уведомления от налоговой. Немного мандражирую. "
10006894,5.0,"У нас в колхозе, сгорел кинотеатр! Вот горе! Как же мы, люди кулюторные, без кина? Председатель молодец! Не дал погрязнуть в невежестве! Продал скотину, технику и кое кого из колхозниц, и купил это чудо! Ну и пусть что мы ещё должны 7 лет за него выплачивать! Зато не погрязнем в невежестве! Только кушать иногда хочется....."
10006894,5.0,Важнейшим для нас является кино!
10006894,5.0,Очень хочется кушать!
10006894,3.0,"Хотел поставить в миникупер, но внутрь он  не влез Приклеел к лобовухе ,запустил на нем видео с регистратра. Чувак уже третий день стоит в сервисе и думает что едет в мексику."
10006894,3.0,"хоршая картинка, изогнутый"
10006894,3.0,большой
10006894,5.0,"Хороший и недорогой телевизор. Компактный. 
Кривой немного, но это его не портит.
Сначала хотел купить кинотеатр АйМакс целиком, 
но увидел это чудо и купил его. Доволен."
10006894,5.0,+++++
10006894,5.0,-----
10006894,1.0,"Все плохо, не работает с предыдущим Iphone, но вы держитесь там!"
10006894,1.0,"Ну, как так?!"
10006894,4.0,"Продал всю технику в квартире,продал машину BMW E 39 в идеальном состоянии,продал все драгоценности жены,и всю мебель в квартире,спим на матрасе втроем,под одним одеялом.Но все это ерунда,  главное какое я получаю удовольствие от просмотра этого шикарного телевизора. Берите кредиты, продавайте тачки.золото и покупайте этот чудо. НЕ ПОЖАЛЕЕТЕ!!!!!!!!!"
